rate,comment
width: 40%;,sao video khi quay xong ko đc lưu vào thẻ nhớ vậy có bị làm sai ko vậy
width: 40%;,"Mình mới nhận và lắp lên xe, tuy nhiên lúc ko gắn thẻ nhớ thì điều chỉnh các nút bình thường, khi gắn thẻ nhớ và lắp vào rồi thì không điều chỉnh được các nút bấm.
Tiki liên hệ NCC để hỗ trợ tôi hoàn trả lại sản phẩm đc không?
Thất vọng thật"
width: 20%;,"lắp vào chạy được 1 tuần, giờ thì camera cứ khởi động liên tục không lên màn hình chính. thất vọng"
width: 20%;,Tôi muốn đổi cái khác vì cái này kính màn hình khi bóc lớp giấy bóng ra thì thấy nứt kính.
width: 20%;,"tôi lắp rồi nhưng ko ghi đc hành trình gì cả, Tiki liên hệ đổi trả cái khác đi"
width: 20%;,Chất lượng quá kém. Trời tối camera ko thấy dc gì hết.
width: 40%;,Không tự động ghi được. Phải bấm nút mới ghi
width: 20%;,Camara ko co hong ngoai. Toi ko thay ji.
width: 40%;,"Giao hàng nhanh, đóng gói cẩn thận nhưng hàng hoá bị trầy xước nhiều, gắn vào lens lỏng lẻo, đề nghị nhà cung cấp xem lại cách kiểm tra hàng hoá của mình trước khi gửi đến khách hàng."
width: 40%;,"Hood trông thô, gia công kém. Không khít với lens, lỏng lẻo"
width: 20%;,
width: 20%;,"Tiki đem con bỏ chợ, bên mình yêu cầu xuất hoá đơn, nhận hàng từ 11/5, bên tiki nói 15 ngày sau sẽ nhận được hoá đơn vat từ nhà sx. Mình đặt 10 camera mà đến hôm nay 5/6 mình đã gọi 2 lần lên tổng đài của tiki mà k ai giải quyết, hẹn trả lời lại sau 12 tiếng mà k thấy phản hồi gì. Mình thất vọng vì tiki quá."
width: 20%;,"làm ơn cho hỏi, đặt remote Canon mà giao Nikon vậy có sài được ko vậy? cám ơn"
width: 20%;,hết pin. không sử dụng cho máy ảnh canon eos 7d được. lừa dối
width: 20%;,không sử dụng đc. pin bị 1 vết móp. như hàng cũ
width: 20%;,Remote không dùng được.
width: 20%;,Sản phẩm ko dùng đc khi chỉ cách gần 2m  quá dở...
width: 20%;,gửi sai sản phẩm cho mình là lỗi to nhất rồi ko được 2 sao đâu
width: 20%;,"Camera chết nguồn, gửi bảo hành đến nay chưa nhận dc hàng"
width: 20%;,"Sản phẩm bí lỗi,không kết nối được.Yêu cầu trả hàng"
width: 40%;,Kết lối được 1 lúc rồi lại bị bật muốn chả hàng
width: 20%;,Không ổn định mặc dù đường truyền ổn định
width: 20%;,Bị trục trặc đổi lại được không
width: 20%;,đã sử dụng được 1 tuần và giờ thì màn hình camera trắng xóa luôn. mong shop giải thích cho trường hợp này...
width: 40%;,Chất lượng hình ảnh không nhuyễn..bị giật hình khi chuyển động
width: 20%;,"không nên mua, lỗi. không nhìn xa vào gần được. tôi đã đảo ngược lại để nhìn gần ra xa. y như cái lỗ ở cửa khách sạn. ống nhòm nhìn vô cùng nhức mắt và nhòe nhoẹt. thất vọng"
width: 20%;,"Tiền nào của đấy
Cái này giá 160k => nó là mô hình thì đúng hơn là nhòm ( vì nhòm thấy nét ở giữa 10%, còn sung quang 90% bị nhoè
Chán"
width: 20%;,khi nhận hàng thân ống bị gãy khớp liên kết nhựa. thất vọng
width: 20%;,Quá tệ. Mùi nhựa thậm chí mình ko ngửi được
width: 20%;,
width: 20%;,mình mới nhận hàng. sao xạc pin chừng 10p  thì đầy pin. nhưng mở nguồn đèn nháy xanh và đỏ rồi ko lên nữa. mình đổi lại hàng đc ko. tin tiki mới đặt hàng nhiều. mà tiki làm thất vọng quá. hôm nay nhận hàng 3 món. 2 món bị lỗi gãy. 1 món đang sử dụng. chưa biết ra sao. mình còn 3 hay 4 món hàng nữa. nếu ko đổi lại thì mình xin trả lại những món đã đặt.
width: 40%;,mới lấy về. mới sạc tầm 15p nóng quá trời. không biết bên shop có sạc pin chưa. mở không lên
width: 20%;,hàng nhái!!! đáng lẽ có hộp với lại sách hướng dẫn có màu nhưng lại ko có!!! để trog bọc ko!!!
width: 20%;,
width: 20%;,"Shop này làm ăn gian dối. Tôi mua 2 cái, khi nhận hàng một cái bị lỗi không tiếp nhận sóng nên trả lại shop để bảo hành. Hơn một tháng sau shop gởi lại cho tôi cái camera đã sử dụng, cũ và còn không có cục cắm điện."
width: 20%;,Khi nhận sản phẩm thì thiếu cục nguồn. Phải lấy một cục nguồn của cam yoosee khác để test nhưng motor wuay ngang bị kẹt lúc quay được lúc không. Tiếc là ko đọc review trước khi đặt hàng
width: 20%;,cho minh hoi camera nay xoai la nghe tieng du du la sao vay co phai do do g may vay hay la bi gi cho biet xin cam on
width: 20%;,"Tôi cần đổi cái khác giờ phải làm như thế nào? Không lưu cấu hình, ko config được wifi"
width: 20%;,thiết bị không dùng được. wifi có vấn đề. trả hàng lại Tiki
width: 20%;,Sản phẩm ko đúng như hình. Không có nguồn nên không dùng được.
width: 20%;,Bị lỗi liên tục. Vô mạng chậm vô cùng. Thất vọng khi mua
width: 20%;,Chân máy ảnh chưa dùng được lần nào do không lắp được vào máy ảnh. Mong xem lại
width: 20%;,mua ngày 30/4/2019. tem dán 5/2018? tiki làm ăn mất uy tín
width: 20%;,Hôm trước tiki bảo bán flash sale sản phẩm này mà ko thấy bán.
width: 20%;,pin sạc 2 ngày không vào nên không thể vận hành. cần số điện thoại để bảo hành
width: 40%;,Quá mờ
width: 20%;,
width: 20%;,"- Thứ nhất tôi đặt loại 2 LED - 2 PHÔNG MÀU thì nhận được loại 1 LED - 2 PHÔNG MÀU
- Thứ hai các nam châm khớp nối không hít được với nhau, hộp không thể đứng được. Mà không đứng được không khác như đồ bỏ đi
Tiki vui lòng hoàn tiền lại cho tôi. Sản phẩm không đúng như mô tả!"
width: 40%;,"Ko hài lòng. Giống như gửi mình sản phẩm dùng qua rồi. Túi đựng bên ngoài bị tưa vải, bụi bặm đóng rất nhiều. 
Vào trong hộp chụp thì bị tét một góc."
width: 20%;,"Đặt loại họp 2 led- 2 phông nhưng chỉ giao loại 1led, tiki xem xet lại cửa hàng vì thấy nhiều trường hợp tương tự"
width: 40%;,Mình đã chọn sản phẩm là 2 dây đèn led mà lúc nhận hàng chỉ có 1 dây đèn led thôi là sao
width: 20%;,"Đặt 2 dây led giao 1 dây led , Hộp không chắc chắn dựng lên sụp ngay. Quá Tệ"
width: 40%;,"hình ảnh thì ok, ko có mô tơ nên góc nhìn cố định. wifi chỉ để cài đặt, ko dùng wifi đc mà phải cắm mạng LAN mới sử dụng đc. ko đúng như mô tả sản phẩm, ko có hồng ngoại cho ban đêm"
width: 20%;,"vừa nhận hàng ,  cài đặt xong,  mọi thứ hoạt động bình thường chỉ có điều camera cho hình ảnh đen trắng.  giữa ban ngày trời nắng mà hình ảnh camera ko có màu sắc gì.  đen và trắng.  Đề nghị hỗ trợ hoặc đổi trả sản phẩm."
width: 40%;,Mình mua Camera IP Wi-fi NetCAM NR02 1080P theo đơn hàng 572954251 từ ngày 25/11/2019 để trong nhà tự nhiên bị mất mầu. Mình đã  thử cầm cả ra ngoài sân cũng bị mất mầu trời ban ngày sáng rõ ( không thiếu ánh sáng). Cho mình hỏi cách sửa chữa khắc phục hiện tượng này như thế nào?
width: 20%;,"Hnay tôi có nhận được sản phẩm nhưng về không cài đặt được vì không có sách hướng dẫn đi kèm và tra cũng không tìm thấy mã model ,trên mặt tước của sản phẩm ( phần đen) có vết xước nhẹ và tem model có dấu hiệu bị bóc . Đề nghị shop  trả lời tôi sớm và gọi hướng dẫn tôi cài đặt ,nếu không tôi muốn đổi trả sản phẩm . Kém vui quá!"
width: 20%;,hình ảnh ban ngày lại là trắng đen??? lấy tay che cảm biến lại thì ir led bật sáng và camera mới hiển thị màu??? bỏ tay che cảm biến ra thì lại trắng đen???
width: 40%;,Mình mua về lúc test thì có màu nhưng sau đó xài gắn thử thì hình ảnh chỉ đen trắng. Không có cách chỉnh màu lại. Có thể hỗ trợ hộ mình đc không. Camera thì rõ nét
width: 40%;,The problem with the camera is keep resetting everyday.  So every morning we must reset the camera all the time and this is getting into my nerve.  Is the camera defect?
width: 40%;,"mua 2 cái; 1 cái sử dụng được , 1 cái ko kết nối được. tiền nào của đấy."
width: 20%;,"camera chỉ quay được khoảng 200° thôi vậy mà quảng cáo 360°. mà lúc được lúc không, sp quá tệ mn không nên mua"
width: 40%;,máy không có điện .không lên .sạc vẫn bình thường .sạc dc điện thoại......đổi sản phẩm khác dc ko .
width: 20%;,"camera chỉ quay được khoảng 200° thôi vậy mà quảng cáo 360°. mà lúc được lúc không, sp quá tệ mn không nên mua"
width: 40%;,máy không có điện .không lên .sạc vẫn bình thường .sạc dc điện thoại......đổi sản phẩm khác dc ko .
width: 20%;,Ko kết nối đc wifi shop ạ phải làm sao ạ liên lạc thế nào
width: 20%;,"sản phẩm từ khi mua về không có màu, chỉ đen trắng, đề nghị shop đổi lại."
width: 40%;,Cam của tôi bị hỏng giờ tôi muốn bảo hành shop hướng dẫn cho tôi với
width: 40%;,"quay đêm ko thấy gì cả chán  ngày thi ôn ,.....,..."
width: 40%;,"Camera mới về dùng hình ảnh có màu, bây giờ hình chỉ trắng đen"
width: 20%;,"Đổi tới lần thứ 2 rồi mà vẫn ko được,, còn tệ hơn đợt đầu"
width: 20%;,"Hàng k như mong đợi, hình thì đen trắng buổi tối thì k thấy gì"
width: 20%;,"Tôi dùng được 4 ngày thì camera mất màu, chỉ hiện đen trắng"
width: 20%;,Mua phí tiền.mỗi cái hộp về vứt đi...
width: 20%;,Hàng nầy ko ok vì mở quá ko thấy rõ nên ko sài đc cho đỏi lại ko
width: 20%;,"Nhìn gần bị mờ, cách xa chủ thể chút mới thấy rõ , ko thay đổi điểm nét đc , ví dụ vât để cách camera 5cm thì thấy rõ vật đó, mà đưa lại gần 1 2 cm thì nó lại mờ, thực tế bỏ vào lỗ tai quoái thì ko rõ đc lỗ ta và cục ráy, vì chúng gần 1 2 cm , nói chung ko hài lòng , thất vọng và muốn đổi cái nét hơn hoặc trả sản phẩm"
width: 20%;,sản phẩm hư ko kết nối được đang kết nối thì bóc khói
width: 20%;,Giao hàng chỉ có hộp chứa. Không có hộp giấy giống hình quảng cáo. Đồng thời thân flycam bị dính cát. Sản phẩm có trầy
width: 20%;,Tang cho the hong ko dung dc
width: 20%;,
width: 20%;,"Mình đã lựa chọn bộ này để ko phải mua bóng đèn riêng. Nhưng shop ship thiếu bóng đèn. Mong Tiki và Shop sẽ gửi bóng đèn cho mình, nếu ko mình sẽ hoàn lại hàng. Cảm ơn các bạn"
width: 20%;,Bằng với để đèn tuýp tròn nhà. Thật lãng phí khi mua sp này!
width: 40%;,kết nối chập chờn lúc được lúc không  .chất lượng hình ảnh cùng kém
width: 20%;,4 con mắt mua về nhìn thấy 3 con. Nói chung ai chưa mua thì đừng mua
width: 40%;,chất lượng rất kém
width: 40%;,"Mình đã mua sản phẩm này nhưng tốc độ Write dữ liệu chỉ được có 25.7MB/s. Thông số trên bao bì ghi Write up to 40MB/s.
Tiki giao hàng nhanh và chuyên nghiệp"
width: 20%;,"Bao bì đóng gói cẩn thận nhưng vỏ hộp sản phẩm đã bị cắt mở ra, không hiểu tại sao lại có tình trạng này."
width: 20%;,Thẻ dùng được hơn 8 tháng. Mới hôm trước die mất luôn một bộ ảnh quan trọng. Tệ
width: 20%;,"Sản phẩm khá tốt ngoại trừ việc khi kiểm lại hàng được nhận thì không thầy cái Remote mà nhà cung cấp liệt kê trong danh sách hàng tặng kèm đâu cả. Chân máy ảnh gắn điện thoại mà không có Remote làm sao điều khiển từ xa?

Mình mua sản phẩm này vì thấy có kèm đầy đủ phụ kiện, từ giá kẹp điện thoại đến túi đựng và...Remote. Hiện giờ không có Remote nên mình cũng chẳng dùng ở đâu được!

Mã đơn hàng #702395423, ngày mua 10/7/2019."
width: 20%;,"Sản phẩm không có remote, chân màu trắng, không phải chân màu đen giống hình. Vì giá tiền thấp quá nên cũng không buồn đổi, các bạn cân nhắc khi mua."
width: 40%;,sản phẩm ko kẹp đt ko biết bắt vào đâu ... chân chỏi giữa gãy nản vkl
width: 20%;,Cái này yếu lắm không dùng được mọi người đừng mua phí tiền
width: 40%;,"Tiền nào của đó, chất lượng rất tệ, nhựa thì thô, còn bị lỗi"
width: 20%;,"Quảng cáo có remote mà nhận hàng chẳng có gì, chán luôn."
width: 80%;,
width: 80%;,
width: 60%;,"Giá tốt, chức năng cường lực tốt (rơi đt ko bị mẻ viền), nhưng chống nhìn trộm ở mức độ trung bình (người bên cạnh vẫn nhìn thấy màn hình đang hiển thị gì nhưng không rõ chữ), chống nhìn teoojm loại tốt thì người bên cạnh sẽ không nhìn thấy gì luôn.
Tóm lại mức giá đúng chức năng. Ok"
width: 60%;,"Mới dán hôm qua. Màn hình vừa khít, chống trộm tạm ổn ko bị tổi quá. nhưng nếu xoay bàn phím ngang thì đứng 2 bên vẫn tia được, xoay dọc thì ok. 

Chất lượng kính ko tốt. Hôm qua rớt nhẹ từ giường xuống thảm dưới đất mà mẻ ngay 1 góc rồi :)"
width: 60%;,Độ chống nhìn trộm ko cao. Chỉ có 2 miếng lau đáng lẽ 1 miếng có cồn và 1 miếng khô nh mình mở ra 2 miếng đều khô. Và cũng ko có miếng keo lấy bụi khi dán.
width: 80%;,"Miếng dán không tràn viền, hạn chế góc nhìn người khác tuy nhiên màn hình bị tối đi hơn bình thường phải tăng độ sáng lên giống như đeo kính mát nhẹ"
width: 60%;,"Màn hình chống nhìn trộm mức độ thấp, người ngồi cạnh vẫn nhìn thấy màn hình sáng và đọc được khi để góc nghiêng 45 độ."
width: 80%;,Sản phẩm cũng ổn nhưng bao bì hơi cũ nát so với giá  mua thì chấp nhận được.
width: 60%;,Mình lấy hàng không kiểm tra kỹ lúc xem lại thấy bị nứt nhẹ 1 vết ngay camera . Hàng giao nhanh oke
width: 60%;,Dùng cũng được nhưng nếu bấm màn hình nhẹ thì ko Sài được; Face ID cảm thấy chậm hơn.
