_id,rate,comment
5f786ac5fd3d9e40c7b6c254,width: 80%;,"Pin hơi to so với mình nghĩ, khối lượng cũng khá đầm tay. Hơi tiếc một tí vì cắm vào S9+ không lên được sạc nhanh. Dù sao cũng thấy khá ổn."
5f786ac5fd3d9e40c7b6c255,width: 80%;,"Hàng anker cầm chất liệu khá thích, dung lượng chuẩn. Tuy nhiên kích thước hơi to cho việc bỏ túi quần/áo."
5f786ac5fd3d9e40c7b6c256,width: 80%;,"kích thước nhỏ gọn, tiện xách đi, sạc điện thoại thấy nhanh đầy, chỉ có điều có 5000 mAH, phải chi có loại y chang mà 10,000 thì tốt hơn"
5f786ac5fd3d9e40c7b6c257,width: 60%;,"Sạc đc 2 lần cho ip6 s . Thời gian nạp pin dự phòng khá lâu , mà thời gian dùng lại ít hơn so với thời gian nạp pin"
5f786ac5fd3d9e40c7b6c258,width: 80%;,Giao hành nhanh. Tuy nhiên sản phẩm không còn nguyên seal.
5f786ac7fd3d9e40c7b6c259,width: 80%;,Sạc bị nóng. Cắm vào ip7 plz lúc sau rút ra  cầm cục pin ấm  còn chân sạc nóng ran. Sạc bằng dây anker lun
5f786ac8fd3d9e40c7b6c25a,width: 80%;,"Nhỏ gọn, kèm theo túi vải tiện lợi, hợp với phụ nữ. Mỗi tội mới mua giá 350k thì giảm giá còn chưa đầy 300k :(("
5f786ac8fd3d9e40c7b6c25b,width: 80%;,"Pin sạc dự phòng chất lượng tốt, nhỏ gọn, phù hợp mang theo người, không nặng như các loại pin khác trên thị trường"
5f786ac8fd3d9e40c7b6c25c,width: 80%;,"Giao hàng nhanh. Màu đẹp y hình, nhưng chưa rõ kích hoạt bảo hành làm thế nào?"
5f786ac8fd3d9e40c7b6c25d,width: 60%;,do chì có 5000mah nên mình sạc ip xs dc cỡ 2 lần thôi. dành cho những người ko muốn xài cục sạc nặng.
5f786ac9fd3d9e40c7b6c25e,width: 80%;,"kích thước thực to hơn so với cảm gíac nhìn qua ảnh, không thích hợp với nữ dùng ngay cả khi mình đã chọn màu đỏ."
5f786ac9fd3d9e40c7b6c25f,width: 80%;,Sản phẩm hoàn thiện tốt. Tin tưởng hàng chính hãng của tiki.
5f786acbfd3d9e40c7b6c260,width: 80%;,Dùng 1 thời gian thấy khá ổn. Ip7 sạc 2 lần. Lần sau chắc kiếm cái 10000
5f786acbfd3d9e40c7b6c261,width: 80%;,Sạc lâu đầy mà mình chưa hiểu là ipx mà sạc chưa được 2 lần?
5f786acb709d68d2d4b7cd9e,width: 80%;,"Mình đã đặt mua 1 cái chân quay WEIFENG WT 3520, chưa thấy shop gọi lại hay phản hồi thông tin gì để mình hỏi và mua thêm ống nhòm PANDA 8X, giá kẹp điện thoại để gắn vào cái chân quay đó. Mong có sự phản hồi của shop. 0989226156"
5f786acb709d68d2d4b7cd9f,width: 60%;,"Chân máy thì bị gãy ra một mảnh nhỏ, máy thì không vỏ, không nhãn mác, đóng gói sơ sài không giống như trong clip hướng dẫn. Vui lòng đổi hàng cho mình nhé Tiki"
5f786acb709d68d2d4b7cda0,width: 60%;,"Trước tôi có mua sản phẩm tương tự như này nó chắc chắn hơn, cái tôi nhận được khá lỏng lẻo. khi xoay xong để cố định không được,  kiểu như bị nhờn. thực sự khá thất vọng."
5f786acb709d68d2d4b7cda1,width: 80%;,Sản phẩm chắc chắn. Em lắp con 7d lên thì thấy ổn. Nhưng k thấy đi kèm cái để lắp điện thoại. Với tầm giá này thì thấy sản phẩm ok.
5f786acdfd3d9e40c7b6c262,width: 80%;,"Giao hàng nhanh, dong gói cẩn thận, sản phẩm nhỏ gọn, đẹp"
5f786ace709d68d2d4b7cda2,width: 80%;,Sản phẩm chắc chắn. Mỗi tội hộp hơi nát chắc do vận chuyển
5f786ace709d68d2d4b7cda3,width: 80%;,"sản phẩm bên ngoài chắc chắn, vài chi tiết bằng nhựa không biết có bền không, nói chung là với giá này là mua ok"
5f786ace709d68d2d4b7cda4,width: 80%;,hàng rất chắc chắc.mới dùng thử giữ máy ảnh rất chắc.coa thay lens nặng cũng ok
5f786ace709d68d2d4b7cda5,width: 80%;,"so với giá tiền thì ok. hàng đóng gói ko cận thận, 
cần có hoá đơn thanh toán"
5f786ace709d68d2d4b7cda6,width: 80%;,sản phẩm đẹp rất thích mà đóng gói kg đẹp bao bì mốp méo tùm lum
5f786ad0fd3d9e40c7b6c263,width: 80%;,Sạc bé gọn mang trong túi là hết xảy. Mình sạc ip 5s đc 4 lần cả dùng và không dùng trong khi sạc.
5f786ad0fd3d9e40c7b6c264,width: 80%;,Đã sd đc 1 tháng thấy khá ổn!
5f786ad0fd3d9e40c7b6c265,width: 60%;,"Sạc bao lâu pin mới đầy vậy Tiki, nó cứ nhấp nháy đèn suốt"
5f786ad0709d68d2d4b7cda7,width: 80%;,Mình yêu cầu xuất hóa đơn mà sao mấy ngày rồi chưa có hóa đơn nhỉ
5f786ad0709d68d2d4b7cda8,width: 80%;,Sản phẩm trông giống như hình. Đóng gói chắc chắn.
5f786ad1fd3d9e40c7b6c266,width: 60%;,"máy sạc nóng, ko nhanh như quảng cáo. giá khá mắc."
5f786ad1fd3d9e40c7b6c267,width: 80%;,"Hàng đẹp, giao nhanh. Good"
5f786ad1fd3d9e40c7b6c268,width: 80%;,khá hài lòng về sản phẩm do tiki cung cấp và thương hiệu anker
5f786ad1fd3d9e40c7b6c269,width: 80%;,Cũng được
5f786ad2709d68d2d4b7cda9,width: 80%;,"Hài lòng về sản phẩm này, hợp lý"
5f786ad2709d68d2d4b7cdaa,width: 60%;,"Sản phấm ổn đinh ,dùng ổn"
5f786ad2fd3d9e40c7b6c26a,width: 80%;,false
5f786ad2fd3d9e40c7b6c26b,width: 80%;,false
5f786ad3709d68d2d4b7cdab,width: 80%;,false
5f786ad3709d68d2d4b7cdac,width: 80%;,false
5f786ad3709d68d2d4b7cdad,width: 80%;,false
5f786ad3709d68d2d4b7cdae,width: 80%;,false
5f786ad4fd3d9e40c7b6c26c,width: 80%;,false
5f786ad4fd3d9e40c7b6c26d,width: 80%;,false
5f786ad4fd3d9e40c7b6c26e,width: 80%;,false
5f786ad5fd3d9e40c7b6c26f,width: 80%;,false
5f786ad5fd3d9e40c7b6c270,width: 80%;,false
5f786ad6fd3d9e40c7b6c271,width: 60%;,Cáp sạc đi kèm không cắm được vào các dòng điện thoại của iphone
5f786add709d68d2d4b7cdaf,width: 80%;,Tại sao e mua 3 cái trước không có đèn màu xanh . Làm thế nào để mất được
5f786adf709d68d2d4b7cdb0,width: 80%;,Rất tốt cài đặt nhanh và xem rất rõ.vai bữa nua thêm 1 cái
5f786adf709d68d2d4b7cdb1,width: 60%;,giáo hàng đúng thời hạn. sản phẩm dùng tạm được.
5f786adf709d68d2d4b7cdb2,width: 80%;,camera sao không gắn được thẻ nhớ
5f786adf709d68d2d4b7cdb3,width: 80%;,Camera de sử dụng dễ cài đặt
5f786adf709d68d2d4b7cdb4,width: 80%;,Đúng hàng chính hãng kết nối nhanh
5f786adffd3d9e40c7b6c272,width: 80%;,sản phẩm khá tốt . vừa giá vừa sản phẩm
5f786adffd3d9e40c7b6c273,width: 80%;,false
5f786adffd3d9e40c7b6c274,width: 80%;,false
5f786ae1709d68d2d4b7cdb5,width: 80%;,ok
5f786ae2709d68d2d4b7cdb6,width: 80%;,false
5f786ae2709d68d2d4b7cdb7,width: 80%;,false
5f786ae2709d68d2d4b7cdb8,width: 80%;,false
5f786aecfd3d9e40c7b6c275,width: 80%;,Hàng ok đúng với quảng cáo . Nghe cũng ổn . Giá rẻ 214 k cả ship . K biết dùng được lâu kg . Tôi kg phải ngừoi cửa hàng khách hàng vào mua và vào nhận xét cho a em mua
5f786aecfd3d9e40c7b6c276,width: 60%;,cho hỏi là tai nghe mình k dùng trong khoản thời gian nhất định thì nó tự tắt lỗi này có thể khắc phục được k
5f786aecfd3d9e40c7b6c277,width: 60%;,chất lượng âm thanh tốt nhưng cục nạp pin rất kém nạp đc 2 lần là hết pin 😌
5f786aecfd3d9e40c7b6c278,width: 60%;,sp ko tăng giảm được âm lượng là sao nhỉ
5f786aecfd3d9e40c7b6c279,width: 60%;,ok
5f786aecfd3d9e40c7b6c27a,width: 60%;,false
5f786aed709d68d2d4b7cdb9,width: 80%;,"giao hàng nhanh trước 4 ngày theo lịch. sp đẹp. đóng gói đẹp , sạch sẽ chắc chắn. tuy nhiên cài đặt xong xài xoay bị giật, hơi khó điều khiển theo ý muốn, sau khi nâng cấp firmware theo yc của hãng thì cũng thấy bớt chút ít. Độ lấy nét với tầm tiền thì ok. 
tự xoay loạn xạ và chưa biết tắt chế độ đó ở đâu.
tks shop ****, tkd tiki *****"
5f786aed709d68d2d4b7cdba,width: 80%;,"Giao hàng nhanh, đóng gói cẩn thận. Có guide tiếng việt dễ cài đặt. Chất lượng hình ảnh và âm thanh phù hợp với cấu hình. Chỉnh hướng cam hơi bị chậm một chút nhưng cũng ko phải vấn đề lớn. Mọi ng nên mua."
5f786aed709d68d2d4b7cdbb,width: 80%;,Hàng chính hãng. Đơn vị giao hành nhanh giao hàng nhanh. Thời gian từ lúc duyệt đơn hàng đến khi giao đơn vị vận chuyển lâu.
5f786aed709d68d2d4b7cdbc,width: 80%;,"Dùng 4g ko xem dc nhỉ, chỉ dùng wf mới xem dc hở shop, lần đầu sử dụng nên cũng ko bit😔"
5f786aed709d68d2d4b7cdbd,width: 60%;,"Ảnh hồng ngoại rất mờ, ko hiểu smart night ở đâu....."
5f786aef709d68d2d4b7cdbe,width: 80%;,muốn mua cái nữa nhưng shop tăng giá rồi
5f786af0709d68d2d4b7cdbf,width: 80%;,false
5f786af0709d68d2d4b7cdc0,width: 80%;,false
5f786af0709d68d2d4b7cdc1,width: 80%;,false
5f786af0709d68d2d4b7cdc2,width: 80%;,ok
5f786af2709d68d2d4b7cdc3,width: 80%;,false
5f786af4fd3d9e40c7b6c27b,width: 80%;,Chất lượng bình thường . có hiện tượng tín hiệu truyền đi không liên tục. so với bluetooh  mặc định trên laptop thì không bằng.
5f786af7fd3d9e40c7b6c27c,width: 80%;,false
5f786af7fd3d9e40c7b6c27d,width: 80%;,false
5f786af9fd3d9e40c7b6c27e,width: 80%;,false
5f786af9fd3d9e40c7b6c27f,width: 80%;,false
5f786afb709d68d2d4b7cdc4,width: 60%;,"sao k kết nối wifi với điện thoại samsung galaxy a9 pro 2016 được vậy ?? 
với cả k có hướng dẫn lắp"
5f786afb709d68d2d4b7cdc5,width: 60%;,Sao k có sách hướng dẫn cài đặt máy bay 0933319767
5f786afb709d68d2d4b7cdc6,width: 80%;,false
5f786b03fd3d9e40c7b6c280,width: 60%;,"Mình vừa nhận được đồng hồ, nhưng tháo ra để lắp sim thì thấy có miếng xốp bên trong, ko hiểu là gì, ko bỏ ra được vì mình thấy có dính liền với dây gì đó. Vì vướng miếng xốp đó nên lắp nắp vào ko đc khít, bị hẻ. Mong Tiki phản hồi sớm giúp mình. Tks.
M xem video trên you tube về chiếc Z6 này thì khi người ta bóc ra ko có miếng xốp đó."
5f786b03fd3d9e40c7b6c281,width: 60%;,tôi đã đặt hàng lâu rồi không thấy giao nên tôi đặt lại mong  TIKI sẽ phục hồi và giao sớm
5f786b03fd3d9e40c7b6c282,width: 60%;,mình có mua màu đen nhưng shop gửi màu hồng mua shop đổi lại cho
5f786b06fd3d9e40c7b6c283,width: 60%;,San phẩm nhìn chung ổn nhưng bị thô so với tay của nữ dung với lại mau hết pin
5f786b06fd3d9e40c7b6c284,width: 80%;,"giao hàng nhanh,đồng hồ cũng ok nhưng màu thì không đúng với ý muốn của mình"
5f786b06fd3d9e40c7b6c285,width: 80%;,minh thich mai hong da nay.ko thich mau den.ho con gai minh ko xai mau den.
5f786b06fd3d9e40c7b6c286,width: 80%;,tôi rất ưng ý với sảng phẩm cảm ơn tiki nhiều
5f786b06fd3d9e40c7b6c287,width: 60%;,Mình mới đặt hàng chuyển cho mk màu đen nhá shop mình cảm ơn
5f786b08fd3d9e40c7b6c288,width: 80%;,Mình chọn màu hồng  sao gui màu đen. Đổi đc ko shop
5f786b08fd3d9e40c7b6c289,width: 80%;,"Giao hàng nhanh, đóng gói kĩ,mình hài lòng với sản phẩm"
5f786b08fd3d9e40c7b6c28a,width: 80%;,"sai duoc nhung kg biet lap sim 4g duoc kg 

shop cji nha"
5f786b09709d68d2d4b7cdc7,width: 60%;,tôi đặt  2 camera  như hình 10 đèn yêu cầu  shop gửi  đúng  mẫu  tôi  mới  nhận
5f786b09709d68d2d4b7cdc8,width: 80%;,"nhận hàng nhanh hơn dự kiến, đang test thiết bị."
5f786b09709d68d2d4b7cdc9,width: 80%;,"dùng được. nhưng giao hàng thiếu thẻ nhớ, kiểu này thành lừa khách hàng"
5f786b09709d68d2d4b7cdca,width: 60%;,shop ơi bên mình có mua 3 cam nhưng 1 cam bị lỗi
5f786b09709d68d2d4b7cdcb,width: 60%;,"Hàng ko giống hình, nhưng lắp lên vẫn ok nên lười ko trả lại"
5f786b0b709d68d2d4b7cdcc,width: 60%;,Cảm biến hồng ngoại vào ban đêm. lúc có lúc không
5f786b0b709d68d2d4b7cdcd,width: 80%;,"Sài tạm ổn, chất lượng hình ảnh sắc nét."
5f786b0b709d68d2d4b7cdce,width: 80%;,rõ đep nhung goc quay ko rong
5f786b0b709d68d2d4b7cdcf,width: 80%;,y như hình. rất hài lòng...
5f786b0d709d68d2d4b7cdd0,width: 80%;,false
5f786b0d709d68d2d4b7cdd1,width: 60%;,Ok
5f786b0d709d68d2d4b7cdd2,width: 80%;,false
5f786b0e709d68d2d4b7cdd3,width: 80%;,false
5f786b0e709d68d2d4b7cdd4,width: 80%;,ok
5f786b0e709d68d2d4b7cdd5,width: 80%;,false
5f786b12fd3d9e40c7b6c28b,width: 80%;,"Kẹp nhựa chắc chắn nếu dùng cho điện thoại, đúng mục đích mình cần sử dụng., phần kẹp ipad chỉ phù hợp cho ipad mini
Đóng gói cẩn thận."
5f786b12fd3d9e40c7b6c28c,width: 80%;,Sản phẩm đẹp và kẹp điện thoại rất chắc chắn. Vì mới nhận hàng chưa sử dụng nên mình chưa biết độ bền ra sao
5f786b12fd3d9e40c7b6c28d,width: 80%;,"Giá đỡ 2 chức năng chất lượng tốt vừa túi tiền giao hàng nhanh, dóng như sản phẩm đã đăng,cảm ơn TIKI"
5f786b14fd3d9e40c7b6c28e,width: 60%;,"Phần kẹp ipad mình bị tuông 1 bên lò xo, chỉ còn lại 1 bên nên cảm giác k đc chắc chắn."
5f786b14fd3d9e40c7b6c28f,width: 80%;,......🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰😘🥰😘
5f786b14fd3d9e40c7b6c290,width: 60%;,"không có chân đứng, chỉ giá đỡ thì không sử dụng được, thiếu đồng bộ khi bán"
5f786b14fd3d9e40c7b6c291,width: 80%;,"Hàng đúng với hình ảnh,nhưng hơi khó khăn khi đựt ipad vào."
5f786b16fd3d9e40c7b6c292,width: 80%;,"Sản phẩm cứng cáp chắc chắn ,tiện sử dụng cho cả hai iPhone và Ipad"
5f786b16fd3d9e40c7b6c293,width: 80%;,"Sp chắc chắn , đc kiểm hàng , giao hàng nhanh. Ok"
5f786b18fd3d9e40c7b6c294,width: 80%;,"Hàng ổn, phù hợp nhu cầu của mình"
5f786b18fd3d9e40c7b6c295,width: 80%;,Đúng như mình mong muốn rất tốt
5f786b19709d68d2d4b7cdd6,width: 60%;,Rất không hài lòng . Mình đặt mua máy ảnh Selfie Lấy liền Fujifilm Íntax Mini 9 trong đó tặng kèm  Hôp Film instax mini 10 tam . Nhưng đến khi nhận hàng thì không có. Mong rằng TiKi hoàn lại sản phẩm đã giao thiếu .
5f786b19709d68d2d4b7cdd7,width: 80%;,"Máy đẹp, hình chụp ra cũng không bị lỗi,nhưng có 1 điều về điều chỉnh, ống chính chế độ dù mình xoay đi đâu thì vẫn chỉ sáng đèn ở chế độ trong phòng, ko biết là do lỗi hay đèn sáng ko bị ảnh hưởng?"
5f786b19709d68d2d4b7cdd8,width: 80%;,"Sản phẩm đẹp, đúng màu.
Gói cẩn thận, bọc xốp kỹ hạn chế va đập
Khuyến mãi phim hộp 10 tấm, hơi ít, chỉ chụp được 10 lần.
Mục đích mua: Quà sinh nhật"
5f786b19709d68d2d4b7cdd9,width: 80%;,false
5f786b19fd3d9e40c7b6c296,width: 80%;,Dùng được... tạm ổn...!
5f786b19fd3d9e40c7b6c297,width: 80%;,Hàng dùng tốt nhưng h
5f786b19fd3d9e40c7b6c298,width: 80%;,Xài tạm ổn
5f786b1afd3d9e40c7b6c299,width: 80%;,false
5f786b1afd3d9e40c7b6c29a,width: 80%;,false
5f786b1afd3d9e40c7b6c29b,width: 80%;,Ok
5f786b1afd3d9e40c7b6c29c,width: 60%;,false
5f786b1b709d68d2d4b7cdda,width: 60%;,tôi mới mua mày hôm qua. hôn nay mang đi tặng thì khi mở máy ra bị thiếu mất lens closeup kèm theo máy là sao nhỉ. bây giờ tôi muốn lấy cái lens đó thì làm thế nào.
5f786b1b709d68d2d4b7cddb,width: 60%;,Sao lúc mua mình thấy có quà tặng là 10 tấm phim mà không thấy nhỉ?
5f786b1b709d68d2d4b7cddc,width: 60%;,Lúc mình order máy thấy có được tặng film vậy mà khi nhận hàng chả thấy đâu. Thất vọng ghê
5f786b1cfd3d9e40c7b6c29d,width: 80%;,false
5f786b1cfd3d9e40c7b6c29e,width: 60%;,false
5f786b1cfd3d9e40c7b6c29f,width: 80%;,false
5f786b1d709d68d2d4b7cddd,width: 60%;,false
5f786b1dfd3d9e40c7b6c2a0,width: 80%;,false
5f786b1dfd3d9e40c7b6c2a1,width: 80%;,false
5f786b1dfd3d9e40c7b6c2a2,width: 60%;,false
5f786b1e709d68d2d4b7cdde,width: 80%;,"Hài lòng với mẫu mã, chất lượng, tuy nhiên cần phải mất 1 cuộn phim mới biết cách chỉnh :))))"
5f786b1e709d68d2d4b7cddf,width: 80%;,cho em hỏi sản phẩm này phải mua film hay là tặng film vậy ạ
5f786b27709d68d2d4b7cde0,width: 60%;,"Mình vừa mua hai sản phẩm ,nhưng không may có một cái bị lỗi (dùng được 12 ngày thì không truy cập vào được), đã phản hồi cho tiki hỗ trợ..."
5f786b27709d68d2d4b7cde1,width: 60%;,"tôi đã nhận được sản phẩm, mọi thứ hoạt động bình thường, nhưng chất lượng hình ảnh hơi chán ... nên chọn fullHD thì chắc ok hơn"
5f786b28fd3d9e40c7b6c2a3,width: 60%;,Mình đặt sản phẩm tai nghe ip8 mà k biết bấm nhầm hay sao giờ đặt lộn cái của sasung cho mình đổi lại sản phẩm dc k
5f786b29709d68d2d4b7cde2,width: 80%;,phù hợp túi tiền nhưng hay báo ngoại mạng. vừa mua 305k hôm nay khuyến mãi còn 270k.
5f786b29709d68d2d4b7cde3,width: 80%;,"mới xài thấy ổn đấy , để xem 1 thời gian như thế nào , nếu ok , ủng hộ thêm vài cái"
5f786b29709d68d2d4b7cde4,width: 60%;,"tôi mua 2 cái, 1 cái bị lỗi không kết nối được wifi, mong tiki hỗ trợ đổi hàng"
5f786b2afd3d9e40c7b6c2a4,width: 80%;,sài ổn hk còn gi bàn về tiki quá tuyệt..
5f786b2b709d68d2d4b7cde5,width: 80%;,"Hình ảnh hay bị dừng, và hay bị cảnh báo có đăng nhập ai ở nơi khác"
5f786b2b709d68d2d4b7cde6,width: 80%;,cũng được nhưng hết hạn lưu hình ảnh ko biết đăng ký mua sao
5f786b2c709d68d2d4b7cde7,width: 80%;,"Hài lòng ,Hàng rất bền giá lại rẻ."
5f786b2c709d68d2d4b7cde8,width: 80%;,máy hoạt động tốt
5f786b2cfd3d9e40c7b6c2a5,width: 60%;,false
5f786b2cfd3d9e40c7b6c2a6,width: 80%;,tạm ổn
5f786b2cfd3d9e40c7b6c2a7,width: 60%;,false
5f786b2cfd3d9e40c7b6c2a8,width: 60%;,false
5f786b2d709d68d2d4b7cde9,width: 80%;,Ổn
5f786b2d709d68d2d4b7cdea,width: 60%;,false
5f786b2d709d68d2d4b7cdeb,width: 80%;,false
5f786b2d709d68d2d4b7cdec,width: 80%;,false
5f786b2d709d68d2d4b7cded,width: 60%;,false
5f786b2d709d68d2d4b7cdee,width: 80%;,Tốt.
5f786b2f709d68d2d4b7cdef,width: 80%;,false
5f786b2f709d68d2d4b7cdf0,width: 60%;,ok
5f786b36fd3d9e40c7b6c2a9,width: 80%;,Đúng như trên giới thiệu Đúng như trên giới thiệu Đúng như trên giới thiệu
5f786b36fd3d9e40c7b6c2aa,width: 80%;,rất tốt
5f786b36fd3d9e40c7b6c2ab,width: 80%;,false
5f786b39fd3d9e40c7b6c2ac,width: 80%;,Ok
5f786b39fd3d9e40c7b6c2ad,width: 80%;,false
5f786b39709d68d2d4b7cdf1,width: 60%;,"mua hàng vào 07/2019, nhưng ngày sản xuất 06/2018, hạn dùng 2 năm, thì thành ra chỉ còn 11 tháng nữa là hết hạn."
5f786b39709d68d2d4b7cdf2,width: 80%;,Nhận được hàng! Còn chất lượng để đánh giá sau vậy!
5f786b39709d68d2d4b7cdf3,width: 80%;,"Giao hàng nhanh, đóng gói cẩn thận"
5f786b39709d68d2d4b7cdf4,width: 60%;,Ok thanks shop!!!!!!!!!!!
5f786b3b709d68d2d4b7cdf5,width: 80%;,Ổn
5f786b3b709d68d2d4b7cdf6,width: 60%;,false
5f786b3b709d68d2d4b7cdf7,width: 80%;,false
5f786b3b709d68d2d4b7cdf8,width: 80%;,false
5f786b3c709d68d2d4b7cdf9,width: 80%;,false
5f786b40fd3d9e40c7b6c2ae,width: 80%;,"Sản phẩm ok, kết nối với app Fitbit nhanh gọn. Mình thấy ưng ý với thiết bị của Fitbit vì nhỏ gọn nhẹ và nhiều thông tin trên app. Mua thêm cái này dù đã có 1 cái đồng hồ thông minh rồi."
5f786b43fd3d9e40c7b6c2af,width: 80%;,false
5f786b46709d68d2d4b7cdfa,width: 80%;,"Thiết kế đơn giản nhưng thẩm mĩ. Mặt trước của tủ chống ẩm làm bằng kính trông khá bắt mắt. Tủ khá rộng, ước tính để được 2 body và giao động từ 2-3 lens (tùy vào kích thước của lens). Hộp được đóng gói rất cẩn thận. 

Nên chạy tue trước tử 6-8 tiếng theo khuyến nghị của nhà sản xuất để giảm độ ẩm trong tủ trước khi sử dụng. Tủ không có hiện tượng dò điện."
5f786b46709d68d2d4b7cdfb,width: 80%;,"Sản phẩm đẹp đúng như mô tả. Đóng gói rất cẩn thận, giao hàng cực nhanh. Rất hài lòng. Về chất lượng sản phẩm phải chờ sử dụng 1, 2 tháng mới có thể đánh giá được."
5f786b46709d68d2d4b7cdfc,width: 60%;,"Đóng gói khá cẩn thận, vận hành có vẻ ổn.
Tuy nhiên, điểm trừ là:
- Giao hàng quá chậm (giao tới trung tâm HCM, mà mất tới gần 1 tuần)
- Tủ bị móp một góc bên ngoài (sâu gầm 0.5 cm), không bị xước sơn nên cũng tạm chấp nhận đc."
5f786b47709d68d2d4b7cdfd,width: 80%;,"Giao hàng tương đối nhanh. Đặt thứ 7, thứ 3 nhận. Đóng gọi cẩn thận. Kiểm tra kỹ thì mặt sau cấn nhẹ một chút. Chấp nhận được. Cắm điện hoạt động bình thường. Nhưng không thấy phiếu bảo hành đâu cả."
5f786b47709d68d2d4b7cdfe,width: 80%;,"Hình thức đẹp, chăc chắn tuy là hàng Trung Quốc. 
Chất liệu sắt sơn tĩnh điện, nhựa, độ bền thế nào chưa biết. 
Giá tầm 600k thì phù hợp."
5f786b47709d68d2d4b7cdff,width: 80%;,Mình có mua và nhận tủ chiều hnay. Do có việc nên tối mình mới cắm tủ cho chạy. Mà mình thấy chỗ đồng hồ nhìn như bị gãy như này thì có ảnh hưởng gì không shop?
5f786b47709d68d2d4b7ce00,width: 60%;,"1. Giao hàng nhiệt tình, đóng gói ok
2. Sản phẩm không có logo AndBon ở góc trên bên trái sản phẩm
3. Không thấy phiếu bảo hành hay các vấn đề liên quan
Tiki xem lại giúp mình nhé!"
5f786b47709d68d2d4b7ce01,width: 60%;,"Hình thức ổn, đóng gói cẩn thận. Đặc tính kỹ thuật thì không đạt được như công bố trong hướng dẫn sử dụng (set ở mức D nhưng độ ẩm chỉ xuống được khoảng 60%)"
5f786b49709d68d2d4b7ce02,width: 80%;,"Mới mua thấy hàng đẹp, còn tốt hay k thì dùng 1 thời gian mới có nhận xét chuẩn giá được. Không thấy có phiếu mua hàng, k biết bảo hành điện tử như nào, nhờ Tiki hỗ trợ"
5f786b49709d68d2d4b7ce03,width: 80%;,"Đã sử dụng được hơn 3 tháng thì mọi thứ đều rất ổn định. Độ ẩm trong tủ được duy trì tốt, không còn phải lo camera vaaf lens bị ẩm mốc nữa"
5f786b49709d68d2d4b7ce04,width: 60%;,"Sao máy mua về k có thẻ bảo hành với mấy số trên tủ khác với hình chụp v ạ?? E để mức D thì nó chỉ tăng thôi k giảm, mà tăng rất nhanh ạ??"
5f786b49709d68d2d4b7ce05,width: 80%;,Giao hàng rất nhanh. Đặt trưa hôm trước đến sáng hôm sau đã nhận đc hàng. Chưa sử dụng nên chưa dám đánh giá về chất lượng
5f786b4b709d68d2d4b7ce06,width: 80%;,tủ cắm mãi ko xuống ẩm 40-60% vậy bật chế độ cao nhất để liền cả 5-6 ngày
5f786b4c709d68d2d4b7ce07,width: 80%;,"sản phẩm dùng ok, tuy nhiên có xước trên bề mặt nên chỉ cho 4*"
5f786b4cfd3d9e40c7b6c2b0,width: 80%;,Hài lòng về sản phẩm. Tiki yêu cầu gõ đủ 50 kí tự nên mình gõ thêm
5f786b4cfd3d9e40c7b6c2b1,width: 80%;,"Tốc độ hơi chậm, nhưng quá tốt so với giá rẻ."
5f786b4d709d68d2d4b7ce08,width: 80%;,"Sản phẩm đóng gói cẩn thận, dùng ổn định! Cơ mà chắc phải thêm cái 50 lít quá, chứ tủ sắp đầy rồi!"
5f786b4d709d68d2d4b7ce09,width: 80%;,"Dùng tạm.
Tủ không có set được độ ẩm mong muốn mà hoạt động liên tục."
5f786b4d709d68d2d4b7ce0a,width: 80%;,muốn đến độ ẩm mình muốn hơi mất thời gian chút. nhưng tới giờ xài được.
5f786b4d709d68d2d4b7ce0b,width: 60%;,"mình đã nhận được tủ, đẹp, đúng với miêu tả, nhưng không có phiếu bảo hành"
5f786b4efd3d9e40c7b6c2b2,width: 80%;,Cũng ok. ...   ..........
5f786b4efd3d9e40c7b6c2b3,width: 80%;,false
5f786b4e709d68d2d4b7ce0c,width: 60%;,Mới nhận hàng về có cắm chạy không 6 tiếng mà giờ không thấy đèn led sáng.
5f786b4e709d68d2d4b7ce0d,width: 80%;,"Thùng chứa phù hợp dùng bảo quản các thiết bị số, giá cũng ok."
5f786b4e709d68d2d4b7ce0e,width: 80%;,"Mẫu mã như đẹp để được 3 máy chụp hình , 1 lớn 2 máy nhỏ và 1lens"
5f786b4ffd3d9e40c7b6c2b4,width: 80%;,false
5f786b50709d68d2d4b7ce0f,width: 80%;,"hàng ngon,ko trầy xước, phụ kiện đầy đủ.............."
5f786b51709d68d2d4b7ce10,width: 80%;,Đóng gói cẩn thận . Hàng nhận rất ok
5f786b52709d68d2d4b7ce11,width: 60%;,Khá tốt . Cảm ơn shop nhiều
5f786b54709d68d2d4b7ce12,width: 80%;,false
5f786b54709d68d2d4b7ce13,width: 80%;,false
5f786b55709d68d2d4b7ce14,width: 60%;,false
5f786b55709d68d2d4b7ce15,width: 80%;,"Hiện tại tôi thấy hài lòng về sản phẩm của nhà cung cấp Imax, dịch vụ TiKi.
Hy vọng sản phẩm dùng ổn định"
5f786b59fd3d9e40c7b6c2b5,width: 60%;,"nghe được , chơi game các thứ khá là ok , nhưng được 1 tuần sau thì bị chập chờn lúc nghe được , lúc không..."
